GEOID,NAME,value,zscore
18097390104,Census Tract 3901.04; Marion County; Indiana,28.183716075156575,-1.0313114837681001
18097390200,Census Tract 3902; Marion County; Indiana,30.82191780821918,-0.87912289441505
18097390300,Census Tract 3903; Marion County; Indiana,28.125,-1.0346986078604088
18097390402,"Census Tract 3904.02, Marion County, Indiana",24.311763580196285,-1.254670820116488
18097390403,"Census Tract 3904.03, Marion County, Indiana",64.79166666666667,1.080472573458078
18097390404,"Census Tract 3904.04, Marion County, Indiana",27.41673924141866,-1.0755556827352275
18097390405,Census Tract 3904.05; Marion County; Indiana,23.64607170099161,-1.293072245894619
18097390406,Census Tract 3904.06; Marion County; Indiana,43.24324324324324,-0.1625802691257442
18097390407,Census Tract 3904.07; Marion County; Indiana,0,-2.6571310480762933
18097390408,Census Tract 3904.08; Marion County; Indiana,22.33009708737864,-1.3689861980235523
18097390409,Census Tract 3904.09; Marion County; Indiana,50.69124423963134,0.26706874176493234
18097390410,Census Tract 3904.10; Marion County; Indiana,23.14410480349345,-1.3220289526827271
18097390411,Census Tract 3904.11; Marion County; Indiana,57.84543325526932,0.6797687717171886
18097390500,Census Tract 3905; Marion County; Indiana,37.391304347826086,-0.5001580647554653
18097390600,"Census Tract 3906, Marion County, Indiana",56.55803590634193,0.6055033415892694
18097390601,Census Tract 3906.01; Marion County; Indiana,44.80431848852901,-0.07252732265215828
18097390602,Census Tract 3906.02; Marion County; Indiana,45.54794520547945,-0.0296301098880116
18097390700,Census Tract 3907; Marion County; Indiana,47.3551637279597,0.07462197748731193
18097390800,"Census Tract 3908, Marion County, Indiana",47.189051734506286,0.06503956017574765
18097390801,Census Tract 3908.01; Marion County; Indiana,NA,NA
18097390802,Census Tract 3908.02; Marion County; Indiana,57.47460087082729,0.6583767542806959
18097390900,Census Tract 3909; Marion County; Indiana,45.40229885057471,-0.03803193641233687
18097391000,"Census Tract 3910, Marion County, Indiana",27.040568878467823,-1.097255629398311
18097391001,Census Tract 3910.01; Marion County; Indiana,39.68253968253968,-0.3679847479480615
18097391002,Census Tract 3910.02; Marion County; Indiana,35.12422360248447,-0.6309379881627912
