GEOID,NAME,year,percent_bachelors_plus,edu_delta,edu_delta_zscore_raw,edu_delta_zscore
18097310110,NA,2026,52.54720381146964,0.013733244384891652,-0.05362332310319957,-0.05362332310319957
18097310110,NA,2027,53.258851830017136,0.013543023546995325,-0.039841488831373825,-0.039841488831373825
18097310110,NA,2028,53.9705097868688,0.013362247446171427,0.047531966234767686,0.047531966234767686
18097310111,NA,2024,35.93056961206799,-0.012127891444359329,-0.18468432453306405,-0.18468432453306405
18097310111,NA,2025,35.32967409339575,-0.016723796064463614,-0.5835874883774302,-0.5835874883774302
18097310111,NA,2026,34.69589621673024,-0.017938967537319717,-0.5710862909395592,-0.5710862909395592
18097310111,NA,2027,34.05535138344166,-0.018461688647192553,-0.5639890758524272,-0.5639890758524272
18097310111,NA,2028,33.41341395835819,-0.018849825328643988,-0.4414595572392396,-0.4414595572392396
18097310112,NA,2024,68.33837901859562,0.016758410073270058,0.04468987508871133,0.04468987508871133
18097310112,NA,2025,69.50028152875407,0.017002195937985132,-0.07994539659314813,-0.07994539659314813
18097310112,NA,2026,70.6617257030996,0.01671135927507028,-0.004966659229693581,-0.004966659229693581
18097310112,NA,2027,71.82317578895653,0.01643676366944402,0.0075498732107112075,0.0075498732107112075
18097310112,NA,2028,72.98462579856813,0.0161709642723733,0.09016935655276478,0.09016935655276478
18097310113,NA,2024,72.38759955797511,0.03008411553734458,0.15050380295871493,0.15050380295871493
18097310113,NA,2025,75.51254528737668,0.04316962778823474,0.31082205993490514,0.31082205993490514
