GEOID,year,zori_forecast,NAME,zori_zscore_raw,zori_zscore
18097322100,2025,1607.5855699723977,NA,0.39451453133589404,0.39451453133589404
18097322100,2026,1736.5634633498305,NA,0.33181970446613834,0.33181970446613834
18097322100,2027,1876.2975566069765,NA,0.270401928150253,0.270401928150253
18097322100,2028,2027.4214681667104,NA,0.20394336503644422,0.20394336503644422
18097322200,2024,1489.1657732638982,NA,0.4183524045045029,0.4183524045045029
18097322200,2025,1607.5855699723977,NA,0.39451453133589404,0.39451453133589404
18097322200,2026,1736.5634633498305,NA,0.33181970446613834,0.33181970446613834
18097322200,2027,1876.2975566069765,NA,0.270401928150253,0.270401928150253
18097322200,2028,2027.4214681667104,NA,0.20394336503644422,0.20394336503644422
18097322300,2024,1489.1657732638982,NA,0.4183524045045029,0.4183524045045029
18097322300,2025,1607.5855699723977,NA,0.39451453133589404,0.39451453133589404
18097322300,2026,1736.5634633498305,NA,0.33181970446613834,0.33181970446613834
18097322300,2027,1876.2975566069765,NA,0.270401928150253,0.270401928150253
18097322300,2028,2027.4214681667104,NA,0.20394336503644422,0.20394336503644422
18097322400,2024,1489.1657732638982,NA,0.4183524045045029,0.4183524045045029
18097322400,2025,1607.5855699723977,NA,0.39451453133589404,0.39451453133589404
18097322400,2026,1736.5634633498305,NA,0.33181970446613834,0.33181970446613834
18097322400,2027,1876.2975566069765,NA,0.270401928150253,0.270401928150253
18097322400,2028,2027.4214681667104,NA,0.20394336503644422,0.20394336503644422
18097322500,2024,1489.1657732638982,NA,0.4183524045045029,0.4183524045045029
18097322500,2025,1607.5855699723977,NA,0.39451453133589404,0.39451453133589404
18097322500,2026,1736.5634633498305,NA,0.33181970446613834,0.33181970446613834
18097322500,2027,1876.2975566069765,NA,0.270401928150253,0.270401928150253
18097322500,2028,2027.4214681667104,NA,0.20394336503644422,0.20394336503644422
18097322601,2024,1476.834840695186,NA,0.3874789696880948,0.3874789696880948
18097322601,2025,1602.4536307284577,NA,0.38298948323255994,0.38298948323255994
18097322601,2026,1742.126787596825,NA,0.34242322266608105,0.34242322266608105
18097322601,2027,1892.809866222139,NA,0.29649332942139794,0.29649332942139794
18097322601,2028,2056.927814431382,NA,0.2413467233237858,0.2413467233237858
18097322602,2024,1485.8325803452103,NA,0.41000695992987807,0.41000695992987807
18097322602,2025,1603.6192683181716,NA,0.38560721283806354,0.38560721283806354
18097322602,2026,1731.9069742931804,NA,0.3229445851547485,0.3229445851547485
18097322602,2027,1870.8818800873169,NA,0.26184451900989825,0.26184451900989825
18097322602,2028,2021.1633865647616,NA,0.19601038457693643,0.19601038457693643
18097322700,2024,1144.1009617789373,NA,-0.4455997666271542,-0.4455997666271542
18097322700,2025,1209.8677925287875,NA,-0.49865982219944,-0.49865982219944
18097322700,2026,1280.2960232180292,NA,-0.5378114532167149,-0.5378114532167149
18097322700,2027,1355.2304042221676,NA,-0.5529457729854477,-0.5529457729854477
18097322700,2028,1434.738126778079,NA,-0.5473644102485008,-0.5473644102485008
18097330204,2024,1559.8863129702356,NA,0.5954181666144004,0.5954181666144004
18097330204,2025,1647.7048853792828,NA,0.48461244909343093,0.48461244909343093
18097330204,2026,1738.009603218948,NA,0.3345760008351906,0.3345760008351906
18097330204,2027,1831.863192685846,NA,0.20019038014065596,0.20019038014065596
18097330204,2028,1929.9872482129229,NA,0.08043207001912103,0.08043207001912103
18097330210,2024,1559.8863129513186,NA,0.5954181665670372,0.5954181665670372
18097330210,2025,1647.704885328476,NA,0.4846124489793315,0.4846124489793315
18097330210,2026,1738.009603126662,NA,0.3345760006592961,0.3345760006592961
18097330210,2027,1831.8631925442544,NA,0.20019037991692465,0.20019037991692465
18097330210,2028,1929.987248015037,NA,0.08043206976827351,0.08043206976827351
18097330211,2024,1559.8863129513186,NA,0.5954181665670372,0.5954181665670372
18097330211,2025,1647.704885328476,NA,0.4846124489793315,0.4846124489793315
18097330211,2026,1738.009603126662,NA,0.3345760006592961,0.3345760006592961
18097330211,2027,1831.8631925442544,NA,0.20019037991692465,0.20019037991692465
18097330211,2028,1929.987248015037,NA,0.08043206976827351,0.08043206976827351
18097330212,2024,1559.8863129513186,NA,0.5954181665670372,0.5954181665670372
18097330212,2025,1647.704885328476,NA,0.4846124489793315,0.4846124489793315
18097330212,2026,1738.009603126662,NA,0.3345760006592961,0.3345760006592961
18097330212,2027,1831.8631925442544,NA,0.20019037991692465,0.20019037991692465
18097330212,2028,1929.987248015037,NA,0.08043206976827351,0.08043206976827351
18097330500,2024,1144.0463291050653,NA,-0.44573655257470796,-0.44573655257470796
18097330500,2025,1206.445798586448,NA,-0.5063447621256776,-0.5063447621256776
18097330500,2026,1272.7650242019402,NA,-0.5521652966357807,-0.5521652966357807
18097330500,2027,1342.9837353139435,NA,-0.5722969576571497,-0.5722969576571497
18097330500,2028,1417.201256051555,NA,-0.569594809537495,-0.569594809537495
18097330600,2024,1144.0463290956427,NA,-0.4457365525982997,-0.4457365525982997
18097330600,2025,1206.4457985634217,NA,-0.506344762177389,-0.506344762177389
18097330600,2026,1272.7650241630076,NA,-0.5521652967099849,-0.5521652967099849
18097330600,2027,1342.983735257364,NA,-0.572296957746552,-0.572296957746552
18097330600,2028,1417.201255975641,NA,-0.5695948096337263,-0.5695948096337263
18097330701,2024,1144.0463291050653,NA,-0.44573655257470796,-0.44573655257470796
18097330701,2025,1206.445798586448,NA,-0.5063447621256776,-0.5063447621256776
18097330701,2026,1272.7650242019402,NA,-0.5521652966357807,-0.5521652966357807
18097330701,2027,1342.9837353139435,NA,-0.5722969576571497,-0.5722969576571497
18097330701,2028,1417.201256051555,NA,-0.569594809537495,-0.569594809537495
18097330702,2024,1495.6456562516994,NA,0.4345763392253398,0.4345763392253398
18097330702,2025,1579.3389535280007,NA,0.3310797169696645,0.3310797169696645
18097330702,2026,1665.729464453318,NA,0.19681236656386356,0.19681236656386356
18097330702,2027,1755.722459114588,NA,0.07987901976846314,0.07987901976846314
18097330702,2028,1849.942459457764,NA,-0.021035725620099074,-0.021035725620099074
18097330803,2024,1559.8863129513186,NA,0.5954181665670372,0.5954181665670372
18097330803,2025,1647.704885328476,NA,0.4846124489793315,0.4846124489793315
