GEOID,NAME,year,call_volume,call_volume_zscore_raw,income_z,white_z,zori_z,stage_score,valid_n,stage_weight,call_volume_zscore_adj_raw,call_volume_zscore
18097320800,NA,2025,169.3712147241728,-1.3271957101979237,4,1.582945848557254,0.12582181287147687,1.902922553809577,3,super_late,2.6543914203958474,2.6543914203958474
18097320800,NA,2026,192.55033579892472,-1.2813804902408195,4,1.582945848557254,0.12582181287147687,1.902922553809577,3,super_late,2.562760980481639,2.562760980481639
18097320800,NA,2027,218.0818126192806,-1.212212203308997,4,1.582945848557254,0.12582181287147687,1.902922553809577,3,super_late,2.424424406617994,2.424424406617994
18097320800,NA,2028,247.20121635880687,-1.1439178817734756,4,1.582945848557254,0.12582181287147687,1.902922553809577,3,super_late,2.2878357635469513,2.2878357635469513
18097320901,NA,2024,566.7078604506024,-0.26852189629344186,0.6650509426921553,0.03144615031177987,0.10432425903721868,0.2669404506803846,3,middle,0,0
18097320901,NA,2025,642.4408589044466,-0.1359092522756076,0.6650509426921553,0.03144615031177987,0.10432425903721868,0.2669404506803846,3,middle,0,0
18097320901,NA,2026,734.3803152141933,-0.11177753888053252,0.6650509426921553,0.03144615031177987,0.10432425903721868,0.2669404506803846,3,middle,0,0
18097320901,NA,2027,838.3862036699547,-0.022777873941972657,0.6650509426921553,0.03144615031177987,0.10432425903721868,0.2669404506803846,3,middle,0,0
18097320901,NA,2028,957.316359089278,0.017484361858711904,0.6650509426921553,0.03144615031177987,0.10432425903721868,0.2669404506803846,3,middle,0,0
18097320902,NA,2024,432.8874219372402,-0.6260463266299469,-0.5652084433556267,-0.9816856892329576,0.10432425903721868,-0.48085662451712186,3,middle,0,0
18097320902,NA,2025,490.7370712142223,-0.5179305257057369,-0.5652084433556267,-0.9816856892329576,0.10432425903721868,-0.48085662451712186,3,middle,0,0
18097320902,NA,2026,560.9662564955833,-0.4861119289848554,-0.5652084433556267,-0.9816856892329576,0.10432425903721868,-0.48085662451712186,3,middle,0,0
18097320902,NA,2027,640.4125417644593,-0.40239258113765386,-0.5652084433556267,-0.9816856892329576,0.10432425903721868,-0.48085662451712186,3,middle,0,0
18097320902,NA,2028,731.2589276093629,-0.35223540936176045,-0.5652084433556267,-0.9816856892329576,0.10432425903721868,-0.48085662451712186,3,middle,0,0
18097320903,NA,2024,411.1087963198014,-0.6842316890744836,-0.7159552000957137,-1.1501500106310376,0.1065027520997247,-0.5865341528756756,3,early,-0.6842316890744836,-0.6842316890744836
18097320903,NA,2025,466.0778992338852,-0.5800273818560727,-0.7159552000957137,-1.1501500106310376,0.1065027520997247,-0.5865341528756756,3,early,-0.5800273818560727,-0.5800273818560727
18097320903,NA,2026,532.822871072162,-0.5468626956515992,-0.7159552000957137,-1.1501500106310376,0.1065027520997247,-0.5865341528756756,3,early,-0.5468626956515992,-0.5468626956515992
18097320903,NA,2027,608.3318728184345,-0.463907297950844,-0.7159552000957137,-1.1501500106310376,0.1065027520997247,-0.5865341528756756,3,early,-0.463907297950844,-0.463907297950844
18097320903,NA,2028,694.6833909852754,-0.41205515934474257,-0.7159552000957137,-1.1501500106310376,0.1065027520997247,-0.5865341528756756,3,early,-0.41205515934474257,-0.41205515934474257
18097321001,NA,2024,441.2154585407,-0.6037965374680602,0.3648737073760512,-0.7138722523183969,-4,-1.4496661816474485,3,early,-0.6037965374680602,-0.6037965374680602
