GEOID,NAME,year,call_volume,call_volume_delta,call_volume_delta_zscore,income_z,white_z,zori_z,stage_score,valid_n,stage_weight,call_volume_delta_zscore_adj
18097310112,NA,2026,2266.992317565974,0.20843204506886948,1.9084716990900787,2.6800424632042144,0.392018050954485,NA,1.5360302570793496,2,super_late,-3.8169433981801575
18097310112,NA,2027,2738.6808027397633,0.2080679680821469,2.704385971414861,2.6800424632042144,0.392018050954485,NA,1.5360302570793496,2,super_late,-5.408771942829722
18097310112,NA,2028,3308.6026482313805,0.20810086554134744,2.6373192614598184,2.6800424632042144,0.392018050954485,NA,1.5360302570793496,2,super_late,-5.274638522919637
18097310113,NA,2024,319.16712659907773,0.249622862217332,0.5054771403799232,4.265071721422893,0.6879047452458811,1.8016276961293232,2.251534720932699,3,super_late,-1.0109542807598464
18097310113,NA,2025,384.3990581799636,0.20438173654026426,2.7542158851640135,4.265071721422893,0.6879047452458811,1.8016276961293232,2.251534720932699,3,super_late,-5.508431770328027
18097310113,NA,2026,464.5081911773729,0.20840096064934865,1.9077822521895786,4.265071721422893,0.6879047452458811,1.8016276961293232,2.251534720932699,3,super_late,-3.8155645043791573
18097310113,NA,2027,561.1432129380605,0.20803728243359965,2.703746210589863,4.265071721422893,0.6879047452458811,1.8016276961293232,2.251534720932699,3,super_late,-5.407492421179726
18097310113,NA,2028,677.9003572505156,0.20807013543143915,2.636540054369118,4.265071721422893,0.6879047452458811,1.8016276961293232,2.251534720932699,3,super_late,-5.273080108738236
18097310201,NA,2024,618.0316757628232,0.27004137815818563,0.7333435721383892,0.12629829013841093,-0.8438627406594256,0.9719323113356956,0.08478928693822697,3,middle,0
18097310201,NA,2025,713.5412460824652,0.15453830938641877,1.8892463202009808,0.12629829013841093,-0.8438627406594256,0.9719323113356956,0.08478928693822697,3,middle,0
18097310201,NA,2026,841.7884055526744,0.1797333513294721,1.2719397724193364,0.12629829013841093,-0.8438627406594256,0.9719323113356956,0.08478928693822697,3,middle,0
18097310201,NA,2027,988.2437867740448,0.1739812288400615,1.9937162788572529,0.12629829013841093,-0.8438627406594256,0.9719323113356956,0.08478928693822697,3,middle,0
18097310201,NA,2028,1161.4642477273262,0.1752811029743282,1.8051259571195004,0.12629829013841093,-0.8438627406594256,0.9719323113356956,0.08478928693822697,3,middle,0
18097310203,NA,2024,1049.5527369113206,0.2567579845763883,0.5851036360972335,-0.26095074573090643,-0.878519065945777,0.9719323113356956,-0.05584583344699595,3,middle,0
18097310203,NA,2025,1227.7514729573095,0.1697854045623297,2.153840350634543,-0.26095074573090643,-0.878519065945777,0.9719323113356956,-0.05584583344699595,3,middle,0
18097310203,NA,2026,1454.2780165514132,0.18450521020224442,1.377778754139848,-0.26095074573090643,-0.878519065945777,0.9719323113356956,-0.05584583344699595,3,middle,0
18097310203,NA,2027,1718.8479468956432,0.18192527655173873,2.1593406263439805,-0.26095074573090643,-0.878519065945777,0.9719323113356956,-0.05584583344699595,3,middle,0
18097310203,NA,2028,2032.322377322755,0.1823747301169183,1.9849952964998667,-0.26095074573090643,-0.878519065945777,0.9719323113356956,-0.05584583344699595,3,middle,0
18097310204,NA,2024,629.5715104493984,0.26813442806473553,0.7120624019204042,0.8629533646600406,-1.6119281021184588,0.9504201710956648,0.06714847787908218,3,middle,0
18097310204,NA,2025,726.6407567542022,0.15418303511782838,1.8830809851288823,0.8629533646600406,-1.6119281021184588,0.9504201710956648,0.06714847787908218,3,middle,0
18097310204,NA,2026,856.5998846526403,0.17884921357693506,1.2523297542012544,0.8629533646600406,-1.6119281021184588,0.9504201710956648,0.06714847787908218,3,middle,0
